host;Questel unique family ID (FAN);Priority dates;Latest standardized assignees - inventors removed
suin;73912707;01/04/2016;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
avian;73921861;06/06/2016;GUANGXI UNIVERSITY
avian;73986567;19/11/2015;LI SUOXIA
suin;73990647;25/12/2014;NANJING AGRICULTURAL UNIVERSITY
avian;73992997;20/05/2016;GUONIAN INDUSTRY
suin;73997380;12/04/2016;ZHEJIANG UNIVERSITY
suin;74049136;20/05/2016;JIN FU È?** BIOLOGICAL TECHNOLOGY
mult_sp;74049290;11/05/2016;INNER MONGOLIA HUAXI BIOTECHNOLOGY
mult_sp;74049399;07/03/2014;CHINA ANIMAL HUSBANDRY INDUSTRY
avian_flu;74110081;"2015-03-05
2016-03-04";BOEHRINGER INGELHEIM VETMEDICA
bovin;74124667;04/07/2016;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
avian;74201195;04/05/2016;SHANGHAI VETERINARY RESEARCH INSTITUTE CHINESE ACADEMY OF AGRICULTURAL SCIENCES
avian;74211001;15/06/2016;INSTITUTE OF ANIMAL SCIENCE & VETERINARY HUBEI ACADEMY OF AGRICULTURAL SCIENCES
avian_flu;74211712;25/04/2016;SUN YAT SEN UNIVERSITY
avian;74245260;06/03/2015;KONKUK UNIVERSITY INDUSTRIAL COOPERATION
avian;74268853;15/06/2016;INSTITUTE OF ANIMAL SCIENCE & VETERINARY HUBEI ACADEMY OF AGRICULTURAL SCIENCES
avian;74268863;15/06/2016;INSTITUTE OF ANIMAL SCIENCE & VETERINARY HUBEI ACADEMY OF AGRICULTURAL SCIENCES
avian;74321403;06/03/2015;PU LIKE BIO ENGINEERING
suin;74358029;06/05/2016;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
mult_sp;74359668;11/05/2016;CHANGCHUN HAIJIYA BIOTECHNOLOGY
mult_sp;74359668;11/05/2016;INSTITUTE OF MICROBIOLOGY & EPIDEMIOLOGY ACADEMY OF MILITARY MEDICAL SCIENCES PR CHINA
mult_sp;74360328;11/05/2016;INNER MONGOLIA HUAXI BIOTECHNOLOGY
suin;74456651;19/06/2014;UNIVERSITY OF CONNECTICUT
suin;74456651;19/06/2014;US DEPARTMENT OF AGRICULTURE
suin;74462716;21/06/2016;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
avian_flu;74463401;20/06/2016;SOUTH CHINA AGRICULTURAL UNIVERSITY
avian;74468631;01/07/2016;SICHUAN UNIVERSITY
avian;74469087;30/05/2016;GUANGDONG WENS DAHUANONG BIOTECHNOLOGY
avian;74469087;30/05/2016;ZHAOQING DAHUANONG BIOLOGIC PHARMACEUTICAL
avian_flu;74519537;"2015-05-04
2016-04-15";EPIVAX
avian_flu;74519537;"2015-05-04
2016-04-15";NATIONAL INSTITUTE INFECTIOUS DISEASES
avian_flu;74520061;"2015-05-04
2016-05-02
2016-12-19
2017-11-01
2017-12-19
2018-01-26";EPIVAX
avian;74535393;15/06/2016;INSTITUTE OF ANIMAL SCIENCE & VETERINARY HUBEI ACADEMY OF AGRICULTURAL SCIENCES
avian;74536374;15/06/2016;INSTITUTE OF ANIMAL SCIENCE & VETERINARY HUBEI ACADEMY OF AGRICULTURAL SCIENCES
avian_flu;74542207;05/06/2016;YEBIO BIOENGINEERING
avian_flu;74542441;05/06/2016;YEBIO BIOENGINEERING
suin;74547303;13/06/2016;BEIJING BUTTON BECAUSE OF TEKTRONIX BIOTECHNOLOGY
suin;74547303;13/06/2016;SPIRIT JINYU BIOLOGICAL PHARMACEUTICAL
avian_flu;74549763;14/06/2016;HEILONGJIANG ZHONGGAN BIOTECHNOLOGY
suin;74554868;17/08/2016;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
avian;74602985;01/07/2016;SICHUAN UNIVERSITY
avian_flu;74605211;28/07/2016;HUAZHONG AGRICULTURAL UNIVERSITY
suin;74607500;04/07/2016;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
avian_flu;74634206;19/05/2015;VIREN
suin;74665446;21/04/2015;BEIJING DABEI AGRICULTURAL SCIENCE & TECHNOLOGY
suin;74665446;21/04/2015;BEIJING DABEINONG TECHNOLOGY
suin;74665446;21/04/2015;BEIJING KEMUFENG BIOLOGICAL PHARMACEUTICAL
suin;74665446;21/04/2015;FUZHOU BEI NONG BIOTECH
suin;74723241;17/05/2012;ZOETIS SERVICES
suin;74736509;01/06/2015;REBER GENETICS
avian_flu;74799429;02/04/2015;CHINA ANIMAL HEALTH & EPIDEMIOLOGY CENTER
avian;74804039;06/07/2016;SOUTH CHINA AGRICULTURAL UNIVERSITY
suin;74820520;17/08/2016;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;74820532;17/08/2016;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
avian;74821073;18/08/2016;SHANDONG BINZHOU BOLAIWEI BIOTECH
avian;74821080;18/08/2016;SHANDONG BINZHOU BOLAIWEI BIOTECH
avian_flu;74895735;04/08/2016;FIRST AFFILIATED HOSPITAL OF GUANGZHOU MEDICAL UNIVERSITY
avian_flu;74895735;04/08/2016;GUANGZHOU INSTITUTE OF BIOMEDICAL HEALTH CHINESE ACADEMY OF SCIENCES
avian_flu;74895735;04/08/2016;ZHAOQING DAHUANONG BIOLOGIC PHARMACEUTICAL
avian;74900500;29/07/2016;YANGZHOU UNIVERSITY
mult_sp;74929293;"2015-06-15
2016-06-15";BAVARIAN NORDIC
suin;74947478;23/07/2016;DALIAN UNIVERSITY
suin;74961794;30/08/2016;QILU ANIMAL HEALTH PRODUCTS
suin;74962801;30/08/2016;CHENGDU TIANBANG BIOLOGICAL PRODUCT
mult_sp;74962801;30/08/2016;CHENGDU TIANBANG BIOLOGICAL PRODUCT
avian;74965561;31/08/2016;INSTITUTE OF ANIMAL SCIENCE & VETERINARY HUBEI ACADEMY OF AGRICULTURAL SCIENCES
suin;74971928;22/09/2016;QILU ANIMAL HEALTH PRODUCTS
suin;74986698;23/06/2015;MERIAL
suin;74996819;10/06/2015;FOOYIN UNIVERSITY
suin;75083610;30/08/2016;QILU ANIMAL HEALTH PRODUCTS
suin;75122506;19/06/2015;SHANGHAI ACADEMY OF AGRICULTURE SCIENCES
avian_flu;75143232;21/09/2016;NANJING AGRICULTURAL UNIVERSITY
bovin;75209339;"2015-07-22
2016-07-22";INTERNATIONAL LIVESTOCK RESEARCH INSTITUTE
bovin;75209339;"2015-07-22
2016-07-22";KENYA AGRICULTURE & LIVESTOCK RESEARCH ORGANIZATION
bovin;75209339;"2015-07-22
2016-07-22";UNIVERSITY OF SASKATCHEWAN
suin;75240771;17/10/2016;SICHUAN HUASHEN ANIMAL BIOLOGICAL PRODUCTS
avian_flu;75283269;28/09/2016;CHINA ANIMAL HEALTH & EPIDEMIOLOGY CENTER
avian;75328035;12/10/2016;ZHONGCHONG XINNUO BIOLOGICAL TECHNOLOGY TAIZHOU
avian;75360755;"2015-08-10
2016-08-04";TEXAS A & M UNIVERSITY
avian_flu;75413063;19/09/2016;CHINA ANIMAL HEALTH & EPIDEMIOLOGY CENTER
avian;75416003;31/08/2016;TIANJIN RINGPU BIOLOGY TECHNOLOGY
avian_flu;75424878;28/10/2016;YANGZHOU UNIVERSITY
avian_flu;75481316;18/05/2016;NANJING AGRICULTURAL UNIVERSITY
avian_flu;75485398;21/07/2016;SOUTH CHINA AGRICULTURAL UNIVERSITY
mult_sp;75625010;"2015-09-10
2016-09-09";ACADEMIA SINICA
avian_flu;75650367;28/10/2016;YANGZHOU UNIVERSITY
avian_flu;75693370;08/09/2015;KONKUK UNIVERSITY INDUSTRIAL COOPERATION
avian;75693384;08/09/2015;KONKUK UNIVERSITY INDUSTRIAL COOPERATION
mult_sp;75708281;08/11/2016;WUHAN KEQIAN BIOLOGICAL
suin;75714877;24/11/2016;BEIJING ZHONGHAI BIOTECH
suin;75714877;24/11/2016;TANGSHAN YIAN BIOLOGICAL ENGINEERING
avian;75716196;28/11/2016;INSTITUTE OF ANIMAL HEALTH GUANGDONG ACADEMY OF AGRICULTURAL SCIENCES
avian;75716196;28/11/2016;SOUTH CHINA AGRICULTURAL UNIVERSITY
mult_sp;75752488;20/12/2016;AGRICULTURAL RESEARCH COUNCIL
avian_flu;75773060;19/09/2015;GUANGDONG WINSUN BIO PHARMACEUTICAL
suin;75773060;19/09/2015;GUANGDONG WINSUN BIO PHARMACEUTICAL
suin;75801247;26/01/2000;BOEHRINGER INGELHEIM VETMEDICA
avian;75811427;"2015-10-05
2017-10-27";BIOMUNE
avian;75932075;"2004-04-15
2005-04-14
2007-06-15
2014-07-07
2016-11-15
2018-02-22
2018-10-12";CEVA SANTE ANIMALE
suin;76044690;11/09/2015;UNIVERSIDAD DEL PAIS VASCO
suin;76044690;11/09/2015;UNIVERSITY OF CONNECTICUT
suin;76044690;11/09/2015;US DEPARTMENT OF AGRICULTURE
avian;76051441;30/10/2015;BEIJING ACADEMY OF AGRICULTURE & FORESTRY SCIENCES
avian;76051441;30/10/2015;UNIVERSITY BEIJING
suin;76065876;29/11/2016;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
avian;76070647;20/12/2016;JILIN UNIVERSITY
avian_flu;76121575;14/10/2015;FEDERAL GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE FEDERAL NAUCHNO ISSLEDOVATELSKIJ TSENTR EPIDEMIOLOGII I MIK
avian;76122216;20/06/2016;COUNTRY YEAR INDUSTRIAL
mult_sp;76192870;"2015-11-23
2016-11-16
2018-02-05";MERIAL
avian;76219455;19/01/2017;BEIJING BANGZHUO BIOLOGICAL SCIENCE & TECHNOLOGY
avian_flu;76262897;19/11/2015;DINGZHENG BIOLOGICAL PHARMACEUTICAL
avian;76263275;19/11/2015;DINGZHENG BIOLOGICAL PHARMACEUTICAL
suin;76263292;19/11/2015;DINGZHENG BIOLOGICAL PHARMACEUTICAL
suin;76269283;09/09/2016;BEIJING BOERKE BIOTECHNOLOGY
avian;76275441;17/11/2016;HENAN AGRICULTURAL UNIVERSITY
mult_sp;76278715;29/11/2016;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
avian;76283127;30/11/2016;SUN YAT SEN UNIVERSITY
avian;76284518;20/12/2016;JILIN UNIVERSITY
avian_flu;76301744;16/12/2016;YEBIO BIOENGINEERING
avian;76328300;08/03/2017;GUANGZHOU BOHENG BIOTECHNOLOGY
avian;76332404;09/02/2017;HENAN AGRICULTURAL UNIVERSITY
suin;76378123;23/01/2017;BEIJING CANBOLEVER BIOTECHNOLOGY
mult_sp;76395705;08/12/2015;DANMARKS TEKNISKE UNIVERSITET
suin;76432405;13/12/2016;HUAZHONG AGRICULTURAL UNIVERSITY
avian;76454405;08/03/2017;GUANGZHOU BOHENG BIOTECHNOLOGY
suin;76459014;20/03/2017;NORTH WEST AGRICULTURE & FORESTRY UNIVERSITY
suin;76488906;12/05/2016;BIOAPPLICATIONS
suin;76488906;12/05/2016;REPUBLIC OF KOREA
mult_sp;76509204;08/12/2015;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
mult_sp;76515555;16/01/2017;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
avian;76530227;28/03/2017;NOVARTIS
suin;76556320;10/12/2015;KOREA RESEARCH INSTITUTE OF BIOSCIENCE AND BIOTECHNOLOGY
avian;76571795;"2003-09-03
2004-09-03";INTRALYTIX BALTIMORE
suin;76577096;28/12/2015;MERIAL
avian;76594030;18/12/2015;SHANGHAI HILE BIO PHARMACEUTICAL
suin;76641684;30/12/2015;INTERVET INTERNATIONAL
avian_flu;76700862;"2010-10-15
2011-10-13";HOKKAIDO UNIVERSITY
avian_flu;76700862;"2010-10-15
2011-10-13";KAKETSUKEN
avian_flu;76700862;"2010-10-15
2011-10-13";TOKYO METROPOLITAN INSTITUTE OF MEDICAL SCIENCE
suin;76705746;29/12/2015;PU LIKE BIO ENGINEERING
suin;76706261;29/12/2015;PU LIKE BIO ENGINEERING
suin;76706266;29/12/2015;PU LIKE BIO ENGINEERING
suin;76707366;01/04/2017;HENAN INSTITUTE OF SCIENCE & TECHNOLOGY
avian_flu;76711248;26/04/2017;GUANGZHOU BOHENG BIOTECHNOLOGY
avian;76714471;19/01/2017;BEIJING BANGZHUO BIOLOGICAL SCIENCE & TECHNOLOGY
mult_sp;76760961;"2016-01-15
2017-01-10";KM BIOLOGICS
suin;76763148;06/01/2016;BEIJING JIANXIANG HEMU BIOLOGICAL TECHNOLOGY
avian;76764985;04/05/2017;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
avian_flu;76770637;10/03/2017;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
mult_sp;76820269;17/02/2017;SOUTH CHINA AGRICULTURAL UNIVERSITY
mult_sp;76856113;"2016-01-29
2017-01-30";GOVERNMENT OF USA SECRETARY FOR HOMELAND SECURITY
mult_sp;76856113;"2016-01-29
2017-01-30";MERIAL
mult_sp;76875531;08/05/2017;CHINA ANIMAL HUSBANDRY INDUSTRY
avian_flu;76879133;02/05/2017;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
suin;77018727;18/02/2016;ELANCO
suin;77022520;01/03/2017;UNITED BIOMEDICAL
suin;77033560;22/12/2016;INSTITUTE OF ANIMAL HUSBANDRY VETERINARY SCIENCES WUHAN ACADEMY OF AGRICULTURAL SCIENCES
suin;77033560;22/12/2016;WUHAN ENGINEERING SCIENCE & TECHNOLOGY RESEARCH INSTITUTE
suin;77043985;27/06/2017;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
avian_flu;77048764;26/04/2017;GUANGZHOU BOHENG BIOTECHNOLOGY
avian;77106475;25/04/2017;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
avian;77111137;22/06/2017;BEIJING BANGZHUO BIOLOGICAL SCIENCE & TECHNOLOGY
avian_flu;77146964;"2003-07-11
2005-10-18
2006-03-10
2006-05-15
2006-07-17
2006-07-21
2006-09-19
2006-10-18
2007-12-20
2008-09-12
2008-12-19
2009-09-14
2010-07-08
2011-02-22
2011-10-24
2015-02-23
2016-10-06
2018-03-22";NOVAVAX
avian;77151564;29/02/2016;BEESONBIOGICS
avian_flu;77155240;21/02/2017;NANJING AGRICULTURAL UNIVERSITY
avian;77161902;26/04/2017;GUANGZHOU BOHENG BIOTECHNOLOGY
avian;77198925;20/05/2016;COUNTRY YEAR INDUSTRIAL
avian_flu;77210352;29/06/2017;YANGZHOU UNIVERSITY
avian_flu;77210352;29/06/2017;YEBIO BIOENGINEERING
mult_sp;77266004;13/06/2017;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
bovin;77282113;13/01/2017;NOVO BIOTECH
avian;77327118;22/06/2017;SHANGQIU MEILAN BIOLOGICAL ENGINEERING
avian;77335706;17/05/2017;GUANGXI UNIVERSITY
suin;77367157;23/03/2016;MEDTRONIC INTERVET
suin;77367164;23/03/2016;MEDTRONIC INTERVET
suin;77448801;13/01/2017;NOVO BIOTECH
suin;77461153;08/08/2017;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
bovin;77463496;07/04/2016;UNIVERSITY OF VIRGINIA
mult_sp;77513294;"2016-04-11
2017-04-07";BIOGÉNESIS BAGÓ HONG KONG
mult_sp;77513294;"2016-04-11
2017-04-07";BIOGÉNESIS BAGÓ URUGUAY
avian;77560468;31/03/2016;PU LIKE BIO ENGINEERING
suin;77560911;06/07/2017;SHANGQIU MEILAN BIOLOGICAL ENGINEERING
avian;77568004;06/12/2012;PU LIKE BIO ENGINEERING
mult_sp;77604512;18/04/2016;KYUNGPOOK NATIONAL UNIVERSITY  INDUSTRY ACADEMIC COOPERATION FOUNDATION
avian_flu;77620588;29/06/2017;YEBIO BIOENGINEERING
bovin;77621177;10/07/2017;INSTITUTE OF ANIMAL SCIENCES CHINESE ACADEMY OF AGRICULTURAL SCIENCES
avian_flu;77651274;22/04/2016;KOREA CENTER FOR DISEASE CONTROL & PREVENTION
suin;77686139;01/07/2016;UNIVERSITY OF CONNECTICUT
suin;77686139;01/07/2016;US DEPARTMENT OF AGRICULTURE
avian;77693563;15/05/2017;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
avian_flu;77694456;27/05/2017;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
avian_flu;77701832;10/07/2017;GUANGZHOU BOHENG BIOTECHNOLOGY
avian_flu;77707740;10/07/2017;GUANGZHOU BOHENG BIOTECHNOLOGY
mult_sp;77794517;"2016-05-19
2017-05-11";TEMASEK
avian_flu;77797162;23/08/2017;SHANGHAI ANIMAL EPIDEMIC PREVENTION & CONTROL CENTER
suin;77799754;05/06/2017;NANJING DAYAO NETWORK TECHNOLOGY
mult_sp;77817388;16/08/2017;DAIRY COW RESEARCH CENTER SHANDONG ACADEMY OF AGRICULTURAL SCIENCES
mult_sp;77817388;16/08/2017;POULTRY INSTITUTE SHANDONG ACADEMY OF AGRICULTURAL SCIENCES
mult_sp;77817388;16/08/2017;SHANDONG NORMAL UNIVERSITY
suin;77868822;23/06/2017;CHINA AGRICULTURAL VET BIO SCIENCE & TECHNOLOGY
avian;77881329;02/09/2017;INSTITUTE OF ANIMAL HUSHANDRY VETERINARY MEDICINE HENAN ACADEMY OF AGRICULTURAL SCIENCES
avian;77943248;09/08/2017;YEBIO BIOENGINEERING
avian;77991785;"2016-06-02
2016-07-22
2017-05-31";ZOETIS SERVICES
avian;77996862;26/05/2016;KONKUK UNIVERSITY INDUSTRIAL COOPERATION
mult_sp;78008493;01/06/2016;PU LIKE BIO ENGINEERING
avian;78118340;29/09/2017;TIANJIN RINGPU BIOLOGY TECHNOLOGY
avian;78149462;"2016-06-17
2017-06-15";INTERVET INTERNATIONAL
avian;78149462;"2016-06-17
2017-06-15";MEDTRONIC INTERVET
suin;78237354;15/06/2016;REPUBLIC OF KOREA
avian_flu;78238197;17/06/2016;IL YANG PHARM
avian_flu;78238231;17/06/2016;KONKUK UNIVERSITY INDUSTRIAL COOPERATION
avian_flu;78238245;17/06/2016;KONKUK UNIVERSITY INDUSTRIAL COOPERATION
avian;78248672;20/06/2016;GUONIAN INDUSTRY
suin;78285967;27/06/2016;PU LIKE BIO ENGINEERING
suin;78310776;28/06/2016;PU LIKE BIO ENGINEERING
avian;78312537;30/06/2016;GUONIAN INDUSTRY
mult_sp;78320155;11/08/2017;SUN YAT SEN UNIVERSITY
avian_flu;78330767;29/09/2017;HENAN AGRICULTURAL UNIVERSITY
bovin;78466673;30/08/2017;CHINA ANIMAL HUSBANDRY INDUSTRY
bovin;78466673;30/08/2017;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
bovin;78472435;28/08/2017;HEILONGJIANG AUGUST FIRST LAND RECLAMATION UNIVERSITY
avian;78512381;"2016-07-11
2017-07-11";ARKANSAS STATE UNIVERSITY
mult_sp;78550242;19/09/2017;LUOYANG GLASS
avian_flu;78614228;13/09/2017;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
avian;78614401;14/07/2016;CHINA AGRICULTURAL UNIVERSITY
mult_sp;78670253;03/10/2016;FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE NAUCHNOE UCHREZHDENIE PRIKASPIJSKIJ ZONALNYJ NAUCHNO ISSLEDOV
avian;78695739;28/09/2017;HENAN INSTITUTE OF SCIENCE & TECHNOLOGY
suin;78700769;14/11/2017;SHANGQIU MEILAN BIOLOGICAL ENGINEERING
suin;78731417;05/08/2016;CSIC - CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS
suin;78731417;05/08/2016;HIPRA SCIENTIFIC U
suin;78751799;01/08/2016;NOVO BIOTECH
bovin;78817071;05/08/2016;FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE NAUCHNOE UCHREZHDENIE VSEROSSIJSKIJ NAUCHNO ISSLEDOVATELSKIJ
suin;78887441;09/09/2017;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
mult_sp;78950184;"2016-09-08
2017-05-01
2017-08-28";GOVERNMENT OF USA SECRETARY FOR HOMELAND SECURITY
suin;78960618;03/11/2017;NANJING ZOONBIO BIOTECHNOLOGY
avian_flu;78964234;30/09/2017;SOUTH CHINA AGRICULTURAL UNIVERSITY
suin;78970152;30/09/2017;TIANJIN RINGPU BIOLOGY TECHNOLOGY
bovin;79063178;29/08/2016;PU LIKE BIO ENGINEERING
bovin;79102984;14/09/2016;HUA WEI TE BIOPHARMACEUTICAL
mult_sp;79103723;31/08/2017;ZHEJIANG UNIVERSITY
avian_flu;79150929;"2012-11-05
2012-12-17
2013-10-30";GEORGIA STATE UNIVERSITY
avian_flu;79150929;"2012-11-05
2012-12-17
2013-10-30";GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION
mult_sp;79170482;09/05/2017;QINGDAO MINGQIN BIOLOGICAL TECHNOLOGY
suin;79174885;18/10/2017;NORTHEAST AGRICULTURAL UNIVERSITY
bovin;79182374;10/11/2017;QILU ANIMAL HEALTH PRODUCTS
suin;79184051;15/11/2017;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
avian;79189246;27/10/2017;GUIZHOU FIRSTV BIOTECHNOLOGY
avian_flu;79233145;06/06/2017;FEDERAL GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE FEDERAL TSENTR OKHRANY ZDOROVYA ZHIVOTNYKH FGBU VNIIZZH
avian;79337651;27/12/2017;BEIJING CEVA HUADU BIOLOGICAL
mult_sp;79373713;"2016-10-05
2017-09-29";SNU R & DB FOUND
suin;79395412;06/11/2017;SHAANXI LIHUA NORWICH BIOTECHNOLOGY
suin;79395945;08/11/2017;SHAANXI LIHUA NORWICH BIOTECHNOLOGY
mult_sp;79450274;05/10/2016;REPUBLIC OF KOREA
mult_sp;79450313;05/10/2016;SEOUL NATIONAL UNIVERSITY R&DB FOUNDATION (SNU)
avian_flu;79459369;"2016-10-21
2017-10-20";MERIAL
avian_flu;79459369;"2016-10-21
2017-10-20";US DEPARTMENT OF AGRICULTURE
suin;79466457;27/11/2017;CHINESE ACADEMY OF INSPECTION AND QUARANTINE
suin;79484274;29/12/2017;WUHAN UNIVERSITY
mult_sp;79518504;18/10/2016;KYUNGPOOK NATIONAL UNIVERSITY  INDUSTRY ACADEMIC COOPERATION FOUNDATION
bovin;79532514;23/12/2016;NOVO BIOTECH
bovin;79532531;28/12/2016;NOVO BIOTECH
bovin;79532882;13/01/2017;NOVO BIOTECH
mult_sp;79584873;"2016-10-26
2016-10-27
2017-06-09";ACUITAS THERAPEUTICS
mult_sp;79584873;"2016-10-26
2016-10-27
2017-06-09";CUREVAC
avian_flu;79590573;24/11/2016;KOREA UNIVERSITY INDUSTRIAL & ACADEMIC COLLABORATION FOUNDATION
avian;79616936;20/10/2017;HEBEI KEXING PHARMACEUTICAL
suin;79667991;03/11/2016;BOEHRINGER INGELHEIM VETMEDICA
avian_flu;79677325;28/10/2016;CHUNGBUK NATIONAL UNIVERSITY INDUSTRY ACADEMIC COOPERATION FOUNDATION
avian_flu;79677325;28/10/2016;CHUNGNAM NATIONAL UNIVERSITY INDUSTRY ACADEMIC FOUNDATION
avian_flu;79677325;28/10/2016;SUNGSHIN WOMEN S UNIVERSITY INDUSTRY ACADEMIC COOPERATION FOUNDATION
avian_flu;79774875;22/12/2017;JILIN CROWN BIOTECHNOLOGY
avian;79833291;27/12/2017;BEIJING CEVA HUADU BIOLOGICAL
mult_sp;79843003;21/11/2016;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;79843102;10/11/2017;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
avian_flu;79891637;13/12/2016;KOREA UNIVERSITY INDUSTRIAL & ACADEMIC COLLABORATION FOUNDATION
suin;79893337;21/11/2016;OPTIPHARM
avian_flu;79902136;22/12/2017;JILIN CROWN BIOTECHNOLOGY
suin;79906656;10/11/2017;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;79921509;29/12/2017;HUNAN SINOLAND BIOLOGICAL PHARMACEUTICAL
suin;79963496;29/11/2016;INTERVET INTERNATIONAL
suin;79963496;29/11/2016;MEDTRONIC INTERVET
avian_flu;79983891;"2010-10-15
2011-10-13
2013-04-12
2018-01-29";HOKKAIDO UNIVERSITY
avian_flu;79983891;"2010-10-15
2011-10-13
2013-04-12
2018-01-29";KM BIOLOGICS
avian_flu;79983891;"2010-10-15
2011-10-13
2013-04-12
2018-01-29";TOKYO METROPOLITAN INSTITUTE OF MEDICAL SCIENCE
bovin;80125604;"2016-12-12
2017-01-11";INTERVET INTERNATIONAL
bovin;80125604;"2016-12-12
2017-01-11";MEDTRONIC INTERVET
suin;80127816;14/12/2016;ZOETIS SERVICES
mult_sp;80157930;25/05/2017;CHENGDU ANTEJIN BIOTECHNOLOGY
avian;80168794;28/12/2017;SOUTH CHINA AGRICULTURAL UNIVERSITY
suin;80196264;23/12/2016;INTERVET INTERNATIONAL
suin;80196264;23/12/2016;MEDTRONIC INTERVET
avian;80390169;30/12/2016;VNIIMP - GORBATOV S ALL RUSSIAN MEAT RESEARCH INSTITUTE
avian;80404793;27/12/2017;HUANONG BIOLOGICAL INDUSTRY TECHNOLOGY RESEARCH INSTITUTE
avian;80404793;27/12/2017;JIANSHUN BIOSCIENCES
avian;80404793;27/12/2017;ZHAOQING DAHUANONG BIOLOGIC PHARMACEUTICAL
suin;80473489;15/05/2013;ZOE ETHYLENE & SERVICES SEA
avian_flu;80638864;30/12/2017;SOUTH CHINA AGRICULTURAL UNIVERSITY
avian;80695543;"2017-01-27
2017-11-08
2018-01-26";UNIVERSITY OF GEORGIA RESEARCH FOUNDATION
suin;80758116;11/03/2017;CHOONG ANG VACCINE LAB
mult_sp;80761518;"2014-07-18
2015-07-15";KAKETSUKEN
mult_sp;80761518;"2014-07-18
2015-07-15";KM BIOLOGICS
suin;80781037;08/08/2014;IDEMITSU KOSAN
avian;80844943;06/02/2017;UNIVERSITY OF MARYLAND
suin;80937983;08/02/2017;GAEA BIOTECH
suin;81221808;12/12/2017;HUAZHONG AGRICULTURAL UNIVERSITY
suin;81232537;08/09/2017;JILIN KAIBO BIOTECHNOLOGY
mult_sp;81275474;"2017-03-06
2017-04-25
2018-03-02";GUANGZHOU REALBENEFITSPOT PHARMACEUTICAL
mult_sp;81284510;25/12/2017;FEDERAL GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE FEDERAL TSENTR OKHRANY ZDOROVYA ZHIVOTNYKH FGBU VNIIZZH
mult_sp;81310314;06/03/2017;GUANGZHOU REALBENEFITSPOT PHARMACEUTICAL
avian;81327346;25/12/2017;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
avian;81403885;10/03/2017;CHENGDU BIPROTEIN BIOTECHNOLOGY
bovin;81406930;09/11/2017;JIANSHUN BIOSCIENCES
suin;81678459;13/04/2017;INTERVET INTERNATIONAL
suin;81678459;13/04/2017;MEDTRONIC INTERVET
avian;81750691;13/04/2017;KONKUK UNIVERSITY INDUSTRIAL COOPERATION
mult_sp;81802921;28/04/2017;MEDIGEN VACCINE BIOLOGICS
mult_sp;81808064;23/11/2017;NATIONAL PINGTUNG UNIVERSITY OF SCIENCE & TECHNOLOGY
avian;81816395;23/02/2017;ECOLVET LABORATORIO DE ANALISES AMBIENTAIS E VET EPP
suin;82289775;30/05/2017;US DEPARTMENT OF AGRICULTURE
bovin;82456513;05/06/2017;HUAZHONG AGRICULTURAL UNIVERSITY
mult_sp;82480055;07/06/2017;REPUBLIC OF KOREA
avian_flu;82739401;"2017-06-22
2018-06-22";UNIVERSITY OF MARYLAND
suin;82753995;27/12/2017;BIOPOA
suin;82753995;27/12/2017;KOREA RURAL DEVELOPMENT ADMINISTRATION (RDA)
suin;82754002;27/12/2017;BIOPOA
suin;82754002;27/12/2017;KOREA RURAL DEVELOPMENT ADMINISTRATION (RDA)
