host;Questel unique family ID (FAN);Priority dates;Latest standardized assignees - inventors removed
mult_sp;7905916;"2009-09-21
2010-09-21
2012-04-10
2014-06-05";INSERM - INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE
mult_sp;7905916;"2009-09-21
2010-09-21
2012-04-10
2014-06-05";CNRS - CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
mult_sp;7905916;"2009-09-21
2010-09-21
2012-04-10
2014-06-05";AIX MARSEILLE UNIVERSITE
mult_sp;7905916;"2009-09-21
2010-09-21
2012-04-10
2014-06-05";UNIVERSITY NAVARRA
mult_sp;65129560;2013-12-30;DALIAN UNIVERSITY
mult_sp;73506250;2016-03-22;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
mult_sp;66455526;2014-02-19;BEIJING ZHONGLIANKANG BIOTECHNOLOGY
mult_sp;66833796;2014-04-11;TIANJIN RINGPU BIOLOGY TECHNOLOGY
mult_sp;7062480;2010-04-07;NORTH WEST AGRICULTURE & FORESTRY UNIVERSITY
mult_sp;67304230;2014-06-03;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
mult_sp;5254692;2005-11-03;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
mult_sp;65007967;2013-11-21;CHINA ANIMAL HUSBANDRY INDUSTRY
mult_sp;73774234;"2013-05-27
2014-05-26";INMUNOVA
mult_sp;73774234;"2013-05-27
2014-05-26";SPATZ MARTÍN DIEGO LINUS
mult_sp;70704950;2015-03-20;NATIONAL INSTITUTES FOR FOOD & DRUG CONTROL
mult_sp;66356890;2013-12-30;DALIAN UNIVERSITY
mult_sp;7601550;2010-09-03;pf 
mult_sp;62114840;2005-09-29;HUAZHONG AGRICULTURAL UNIVERSITY
mult_sp;72141195;2015-10-12;LANZHOU INSTITUTE OF ANIMAL SCIENCE & VETERINARY PHARMACEUTICS OF CAAS
mult_sp;7883973;2012-07-04;GUANGDONG DAHUANONG ANIMAL HEALTH PRODUCTS
mult_sp;7883973;2012-07-04;CHINA ANIMAL DISEASE CONTROL CENTER
mult_sp;74049399;2014-03-07;CHINA ANIMAL HUSBANDRY INDUSTRY
mult_sp;66357802;2014-04-03;SHENZHEN WEIGUANG BIOLOG PRODUCTS
mult_sp;45590941;2013-03-29;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
mult_sp;45972740;2013-07-03;YEBIO BIOENGINEERING
mult_sp;78310776;2016-06-28;PU LIKE BIO ENGINEERING
mult_sp;75708281;2016-11-08;WUHAN KEQIAN BIOLOGICAL
mult_sp;44114032;"2005-12-09
2006-12-08
2014-05-02
2016-08-10
2017-11-29";WISCONSIN ALUMNI RESEARCH FOUNDATION
mult_sp;83365856;2017-08-01;LUOYANG PULIKE BIOLOGICAL ENGINEERING TECHNOLOGY
mult_sp;67929383;2013-03-11;PU LIKE BIO ENGINEERING
mult_sp;82836671;"2002-01-10
2003-01-09
2004-06-18
2014-06-16
2018-07-02";US DEPARTMENT OF HEALTH & HUMAN SERVICES
mult_sp;82836671;"2002-01-10
2003-01-09
2004-06-18
2014-06-16
2018-07-02";US ARMY
mult_sp;7097082;"2010-03-30
2010-09-26";PU LIKE BIO ENGINEERING
mult_sp;45972784;2013-04-27;SOUTH CHINA AGRICULTURAL UNIVERSITY
mult_sp;45478792;2013-02-25;HUNAN SINOLAND BIOLOGICAL PHARMACEUTICAL
mult_sp;67224493;2014-06-03;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
mult_sp;59309469;2013-07-31;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
mult_sp;67393824;2014-06-03;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
mult_sp;5393570;2006-12-21;FUDAN UNIVERSITY
mult_sp;79170482;2017-05-09;QINGDAO MINGQIN BIOLOGICAL TECHNOLOGY
mult_sp;67939651;"2013-08-23
2014-06-13";INNER MONGOLIA UNIVERSITY FOR THE NATIONALITIES
mult_sp;1717651;"2002-02-21
2003-02-21";ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI
mult_sp;6653640;2007-06-29;pf 
mult_sp;45859553;"2011-11-10
2013-08-09
2017-05-10";US GOVERNMENT
mult_sp;45859553;"2011-11-10
2013-08-09
2017-05-10";WALTER REED ARMY INSTITUTE OF RESEARCH
mult_sp;45435596;2013-03-27;GUANGZHOU GALAXY SUN BIOLOGICAL PRODUCTS
mult_sp;5254700;2005-11-03;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
mult_sp;62145076;2008-03-06;pf 
mult_sp;5254695;2005-11-03;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
mult_sp;41760;2004-09-28;pf 
mult_sp;68726279;2014-11-21;CHANGZHOU TONGTAI BIOLOGICAL PHARMACEUTICAL TECHNOLOGY
mult_sp;72217941;2014-08-04;INDIAN COUNCIL OF AGRICULTURAL RESEARCH
mult_sp;5400331;2006-11-15;pf 
mult_sp;65183191;"2012-10-24
2013-09-26";US DEPARTMENT OF AGRICULTURE
mult_sp;78670253;2016-10-03;FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE NAUCHNOE UCHREZHDENIE PRIKASPIJSKIJ ZONALNYJ NAUCHNO ISSLEDOV
mult_sp;70499059;2015-04-23;JIANGSU SAINUOWEI BIOPHARMACEUTICAL
mult_sp;7511469;2010-06-17;SHANGHAI CHUANGHONG BIOLOGICAL TECHNOLOGY
mult_sp;68934963;"2013-07-23
2014-07-23
2016-06-28";UNIVERSITY OF MISSOURI
mult_sp;66814929;"2013-01-28
2014-01-28";DANMARKS TEKNISKE UNIVERSITET
mult_sp;66814929;"2013-01-28
2014-01-28";STATENS SERUM INSTITUT
mult_sp;79103723;2017-08-31;ZHEJIANG UNIVERSITY
mult_sp;76278715;2016-11-29;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
mult_sp;73802133;2014-03-07;CHINA ANIMAL HUSBANDRY INDUSTRY
mult_sp;45100287;2013-02-04;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
mult_sp;5029664;2001-03-17;SHENZHEN SANFANGYUAN INFORMATION TECHNOLOGY
mult_sp;67888026;2014-04-30;GUANGDONG DAHUANONG ANIMAL HEALTH PRODUCTS
mult_sp;67888026;2014-04-30;ZHAOQING DAHUANONG BIOLOGIC PHARMACEUTICAL
mult_sp;73366752;"2015-06-29
2015-11-12";PULIKE BIOLOGICAL ENGINEERING
mult_sp;61868533;"2012-08-30
2013-03-14";MONTANA STATE UNIVERSITY
mult_sp;62006387;2009-06-04;CHINA ANIMAL HUSBANDRY INDUSTRY
mult_sp;6467911;2007-05-25;INSTITUTE OF MICROBIOLOGY & EPIDEMIOLOGY ACADEMY OF MILITARY MEDICAL SCIENCES PR CHINA
mult_sp;65007964;2013-11-08;CHINA ANIMAL HUSBANDRY INDUSTRY
mult_sp;45114620;2012-12-26;INSTITUTE OF BIOTECHNOLOGY THE ACADEMY OF MILITARY MEDICAL SCIENCES CHINA
mult_sp;45114620;2012-12-26;NATIONAL INSTITUTES FOR FOOD & DRUG CONTROL
mult_sp;72841001;2015-12-31;SICHUAN AGRICULTURAL UNIVERSITY
mult_sp;4977148;2003-09-08;HUAZHONG AGRICULTURAL UNIVERSITY
mult_sp;36167127;2001-11-01;pf 
mult_sp;69562818;2015-02-17;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
mult_sp;74962801;2016-08-30;CHENGDU TIANBANG BIOLOGICAL PRODUCT
mult_sp;66357794;2014-04-03;SHENZHEN WEIGUANG BIOLOG PRODUCTS
mult_sp;71296186;2014-03-31;RESEARCH INSTITUTE FOR PRODUCTS DEVELOPMENT
mult_sp;62224040;2011-01-12;SHANDONG HENGYE BIOTECHNOLOGY
mult_sp;69438619;2015-02-02;SICHUAN AGRICULTURAL UNIVERSITY
mult_sp;68614101;2014-09-30;SHINAIKE JIANGSU BIOLOGICAL PHARMACEUTICAL
mult_sp;76820269;2017-02-17;SOUTH CHINA AGRICULTURAL UNIVERSITY
mult_sp;72099149;2015-11-18;BEIJING ZHONGNONG BIOLOGICAL ENGINEERING
mult_sp;72099158;2015-11-18;BEIJING ZHONGNONG BIOLOGICAL ENGINEERING
mult_sp;31458147;2000-04-27;NATIONAL INSTITUTE INFECTIOUS DISEASES
mult_sp;36107581;1998-02-24;VSEROSSIJSKIJ NI SKIJ I V
mult_sp;36107581;1998-02-24;ETERINARNOJ VIRUSOLOGII I MIKR
mult_sp;81808064;2017-11-23;NATIONAL PINGTUNG UNIVERSITY OF SCIENCE & TECHNOLOGY
mult_sp;6423824;2006-12-26;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
mult_sp;67886731;2014-07-31;CAPITAL MEDICAL UNIVERSITY
mult_sp;78550242;2017-09-19;LUOYANG GLASS
mult_sp;43701260;"2002-09-20
2004-04-28
2005-09-12
2007-08-16";US DEPARTMENT OF AGRICULTURE
mult_sp;70817927;2015-06-25;JIANGSU TAIYI BIOTECHNOLOGY
mult_sp;1795476;"2004-09-20
2005-09-20";VIRBAC
mult_sp;68309561;"2004-05-17
2005-05-16
2008-08-04
2011-01-07";CNRS - CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
mult_sp;68309561;"2004-05-17
2005-05-16
2008-08-04
2011-01-07";INSTITUT PASTEUR
mult_sp;68309561;"2004-05-17
2005-05-16
2008-08-04
2011-01-07";INSERM - INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE
mult_sp;7993974;2012-09-11;INSTITUTE OF ANIMAL SCIENCE & VETERINARY MEDICINE SHANDONG ACADEMY OF AGRICULTURAL SCIENCES
mult_sp;44234682;"2006-06-30
2007-06-08
2007-06-29
2008-05-27
2008-06-19
2008-12-24
2013-03-13";UNIVERSITY OF GEORGIA RESEARCH FOUNDATION
mult_sp;44234682;"2006-06-30
2007-06-08
2007-06-29
2008-05-27
2008-06-19
2008-12-24
2013-03-13";US CENTERS FOR DISEASE CONTROL & PREVENTION (CDC)
mult_sp;4987760;1999-04-15;HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY
mult_sp;78008493;2016-06-01;PU LIKE BIO ENGINEERING
mult_sp;4847065;"2002-07-25
2002-11-26";CAPITAL MEDICAL UNIVERSITY
mult_sp;66824790;2014-05-04;GUIZHOU UNIVERSITY
mult_sp;6925106;"2007-10-13
2008-09-05
2008-10-09";CORNELL UNIVERSITY
mult_sp;6437160;"2006-02-13
2007-01-09
2007-02-13";IBIO
mult_sp;43733805;2008-04-24;US DEPARTMENT OF AGRICULTURE
mult_sp;61973551;2005-07-11;HUAZHONG AGRICULTURAL UNIVERSITY
mult_sp;66655904;2005-01-17;SERUM INSTITUTE OF INDIA
mult_sp;43619113;"2003-09-17
2005-03-03";INFECTIOUS DISEASES BELLEVUE
mult_sp;6381089;2006-09-08;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
mult_sp;6773992;2009-01-07;XINGJIANG MEDICAL UNIVERSITY
